   filename        accent    study   set   speaker  gender
G01337S2393.wav   British   adapt   dev   G01337   Male
G01337S2395.wav   British   adapt   dev   G01337   Male
G01337S2399.wav   British   adapt   dev   G01337   Male
G01337S3402.wav   British   adapt   dev   G01337   Male
G01337S3403.wav   British   adapt   dev   G01337   Male
G01337S3404.wav   British   adapt   dev   G01337   Male
G01337S3405.wav   British   adapt   dev   G01337   Male
G01337S3406.wav   British   adapt   dev   G01337   Male
G01337S3407.wav   British   adapt   dev   G01337   Male
G01337S3408.wav   British   adapt   dev   G01337   Male
G01337S3411.wav   British   adapt   dev   G01337   Male
G01337S3412.wav   British   adapt   dev   G01337   Male
G01337S3413.wav   British   adapt   dev   G01337   Male
G01337S3414.wav   British   adapt   dev   G01337   Male
G01337S3415.wav   British   adapt   dev   G01337   Male
G01337S3416.wav   British   adapt   dev   G01337   Male
G01337S3418.wav   British   adapt   dev   G01337   Male
G01337S3420.wav   British   adapt   dev   G01337   Male
G01337S4421.wav   British   adapt   dev   G01337   Male
G01337S4423.wav   British   adapt   dev   G01337   Male
G01337S4426.wav   British   adapt   dev   G01337   Male
G01337S4427.wav   British   adapt   dev   G01337   Male
G01337S4428.wav   British   adapt   dev   G01337   Male
G01337S4429.wav   British   adapt   dev   G01337   Male
G01337S4430.wav   British   adapt   dev   G01337   Male
G01337S5431.wav   British   adapt   dev   G01337   Male
G01512S2397.wav   British   adapt   dev   G01512   Male
G01512S2400.wav   British   adapt   dev   G01512   Male
G01512S3401.wav   British   adapt   dev   G01512   Male
G01512S3402.wav   British   adapt   dev   G01512   Male
G01512S3403.wav   British   adapt   dev   G01512   Male
G01512S3404.wav   British   adapt   dev   G01512   Male
G01512S3405.wav   British   adapt   dev   G01512   Male
G01512S3407.wav   British   adapt   dev   G01512   Male
G01512S3409.wav   British   adapt   dev   G01512   Male
G01512S3411.wav   British   adapt   dev   G01512   Male
G01512S3412.wav   British   adapt   dev   G01512   Male
G01512S3414.wav   British   adapt   dev   G01512   Male
G01512S3415.wav   British   adapt   dev   G01512   Male
G01512S3416.wav   British   adapt   dev   G01512   Male
G01512S3417.wav   British   adapt   dev   G01512   Male
G01512S3418.wav   British   adapt   dev   G01512   Male
G01512S3419.wav   British   adapt   dev   G01512   Male
G01512S3420.wav   British   adapt   dev   G01512   Male
G01512S4422.wav   British   adapt   dev   G01512   Male
G01512S4423.wav   British   adapt   dev   G01512   Male
G01512S4425.wav   British   adapt   dev   G01512   Male
G01512S4427.wav   British   adapt   dev   G01512   Male
G01512S4428.wav   British   adapt   dev   G01512   Male
G01512S4429.wav   British   adapt   dev   G01512   Male
G01512S5431.wav   British   adapt   dev   G01512   Male
G01512S5432.wav   British   adapt   dev   G01512   Male
G01512S5433.wav   British   adapt   dev   G01512   Male
G01512S5434.wav   British   adapt   dev   G01512   Male
G01512S5435.wav   British   adapt   dev   G01512   Male
G01512S5436.wav   British   adapt   dev   G01512   Male
G01512S5437.wav   British   adapt   dev   G01512   Male
G01512S5439.wav   British   adapt   dev   G01512   Male
G01512S5440.wav   British   adapt   dev   G01512   Male
G01512S5441.wav   British   adapt   dev   G01512   Male
G01512S5442.wav   British   adapt   dev   G01512   Male
G01512S5443.wav   British   adapt   dev   G01512   Male
G01512S5444.wav   British   adapt   dev   G01512   Male
G01512S5445.wav   British   adapt   dev   G01512   Male
G01512S5446.wav   British   adapt   dev   G01512   Male
G01512S5447.wav   British   adapt   dev   G01512   Male
G01512S5448.wav   British   adapt   dev   G01512   Male
G10863S2370.wav   British   adapt   dev   G10863   Male
G10863S2371.wav   British   adapt   dev   G10863   Male
G10863S2375.wav   British   adapt   dev   G10863   Male
G10863S2376.wav   British   adapt   dev   G10863   Male
G10863S2379.wav   British   adapt   dev   G10863   Male
G10863S2380.wav   British   adapt   dev   G10863   Male
G10863S2384.wav   British   adapt   dev   G10863   Male
G10863S2385.wav   British   adapt   dev   G10863   Male
G10863S2394.wav   British   adapt   dev   G10863   Male
G10863S2399.wav   British   adapt   dev   G10863   Male
G10863S3401.wav   British   adapt   dev   G10863   Male
G10863S3402.wav   British   adapt   dev   G10863   Male
G10863S3403.wav   British   adapt   dev   G10863   Male
G10863S3405.wav   British   adapt   dev   G10863   Male
G10863S3406.wav   British   adapt   dev   G10863   Male
G10863S3407.wav   British   adapt   dev   G10863   Male
G10863S3408.wav   British   adapt   dev   G10863   Male
G10863S3412.wav   British   adapt   dev   G10863   Male
G10863S3413.wav   British   adapt   dev   G10863   Male
G10863S3414.wav   British   adapt   dev   G10863   Male
G10863S3415.wav   British   adapt   dev   G10863   Male
G10863S3417.wav   British   adapt   dev   G10863   Male
G10863S3418.wav   British   adapt   dev   G10863   Male
G10863S3419.wav   British   adapt   dev   G10863   Male
G10863S4423.wav   British   adapt   dev   G10863   Male
G10863S4428.wav   British   adapt   dev   G10863   Male
G10863S4429.wav   British   adapt   dev   G10863   Male
G10863S4430.wav   British   adapt   dev   G10863   Male
G10863S5431.wav   British   adapt   dev   G10863   Male
G10863S5432.wav   British   adapt   dev   G10863   Male
G10863S5433.wav   British   adapt   dev   G10863   Male
G10863S5434.wav   British   adapt   dev   G10863   Male
G10863S5435.wav   British   adapt   dev   G10863   Male
G10863S5436.wav   British   adapt   dev   G10863   Male
G10863S5437.wav   British   adapt   dev   G10863   Male
G10863S5438.wav   British   adapt   dev   G10863   Male
G10863S5439.wav   British   adapt   dev   G10863   Male
G10863S5440.wav   British   adapt   dev   G10863   Male
G10863S5441.wav   British   adapt   dev   G10863   Male
G10863S5442.wav   British   adapt   dev   G10863   Male
G10863S5443.wav   British   adapt   dev   G10863   Male
G10863S5444.wav   British   adapt   dev   G10863   Male
G10863S5445.wav   British   adapt   dev   G10863   Male
G10863S5446.wav   British   adapt   dev   G10863   Male
G10863S5447.wav   British   adapt   dev   G10863   Male
G11098S2359.wav   British   adapt   dev   G11098   Male
G11098S2360.wav   British   adapt   dev   G11098   Male
G11098S2370.wav   British   adapt   dev   G11098   Male
G11098S2371.wav   British   adapt   dev   G11098   Male
G11098S2377.wav   British   adapt   dev   G11098   Male
G11098S2381.wav   British   adapt   dev   G11098   Male
G11098S2382.wav   British   adapt   dev   G11098   Male
G11098S2384.wav   British   adapt   dev   G11098   Male
G11098S2385.wav   British   adapt   dev   G11098   Male
G11098S2391.wav   British   adapt   dev   G11098   Male
G11098S2392.wav   British   adapt   dev   G11098   Male
G11098S2399.wav   British   adapt   dev   G11098   Male
G11098S3404.wav   British   adapt   dev   G11098   Male
G11098S3405.wav   British   adapt   dev   G11098   Male
G11098S3406.wav   British   adapt   dev   G11098   Male
G11098S3408.wav   British   adapt   dev   G11098   Male
G11098S3410.wav   British   adapt   dev   G11098   Male
G11098S3411.wav   British   adapt   dev   G11098   Male
G11098S3412.wav   British   adapt   dev   G11098   Male
G11098S3414.wav   British   adapt   dev   G11098   Male
G11098S3415.wav   British   adapt   dev   G11098   Male
G11098S3416.wav   British   adapt   dev   G11098   Male
G11098S3417.wav   British   adapt   dev   G11098   Male
G11098S3418.wav   British   adapt   dev   G11098   Male
G11098S3420.wav   British   adapt   dev   G11098   Male
G11098S4421.wav   British   adapt   dev   G11098   Male
G11098S4422.wav   British   adapt   dev   G11098   Male
G11098S4423.wav   British   adapt   dev   G11098   Male
G11098S4424.wav   British   adapt   dev   G11098   Male
G11098S4425.wav   British   adapt   dev   G11098   Male
G11098S4426.wav   British   adapt   dev   G11098   Male
G11098S4429.wav   British   adapt   dev   G11098   Male
G11098S4430.wav   British   adapt   dev   G11098   Male
G11098S5431.wav   British   adapt   dev   G11098   Male
G11098S5432.wav   British   adapt   dev   G11098   Male
G11098S5433.wav   British   adapt   dev   G11098   Male
G11098S5435.wav   British   adapt   dev   G11098   Male
G11098S5436.wav   British   adapt   dev   G11098   Male
G11098S5437.wav   British   adapt   dev   G11098   Male
G11098S5438.wav   British   adapt   dev   G11098   Male
G11098S5439.wav   British   adapt   dev   G11098   Male
G11098S5440.wav   British   adapt   dev   G11098   Male
G11098S5442.wav   British   adapt   dev   G11098   Male
G11098S5443.wav   British   adapt   dev   G11098   Male
G11098S5444.wav   British   adapt   dev   G11098   Male
G11098S5445.wav   British   adapt   dev   G11098   Male
G11098S5446.wav   British   adapt   dev   G11098   Male
G11098S5447.wav   British   adapt   dev   G11098   Male
G11533S2351.wav   British   adapt   dev   G11533   Male
G11533S2352.wav   British   adapt   dev   G11533   Male
G11533S2355.wav   British   adapt   dev   G11533   Male
G11533S2357.wav   British   adapt   dev   G11533   Male
G11533S2361.wav   British   adapt   dev   G11533   Male
G11533S2363.wav   British   adapt   dev   G11533   Male
G11533S2364.wav   British   adapt   dev   G11533   Male
G11533S2368.wav   British   adapt   dev   G11533   Male
G11533S2369.wav   British   adapt   dev   G11533   Male
G11533S2372.wav   British   adapt   dev   G11533   Male
G11533S2375.wav   British   adapt   dev   G11533   Male
G11533S2377.wav   British   adapt   dev   G11533   Male
G11533S2380.wav   British   adapt   dev   G11533   Male
G11533S2382.wav   British   adapt   dev   G11533   Male
G11533S2386.wav   British   adapt   dev   G11533   Male
G11533S2388.wav   British   adapt   dev   G11533   Male
G11533S2390.wav   British   adapt   dev   G11533   Male
G11533S2393.wav   British   adapt   dev   G11533   Male
G11533S2394.wav   British   adapt   dev   G11533   Male
G11533S2397.wav   British   adapt   dev   G11533   Male
G11533S2398.wav   British   adapt   dev   G11533   Male
G11533S2400.wav   British   adapt   dev   G11533   Male
G11533S3401.wav   British   adapt   dev   G11533   Male
G11533S3402.wav   British   adapt   dev   G11533   Male
G11533S3403.wav   British   adapt   dev   G11533   Male
G11533S3404.wav   British   adapt   dev   G11533   Male
G11533S3405.wav   British   adapt   dev   G11533   Male
G11533S3406.wav   British   adapt   dev   G11533   Male
G11533S3407.wav   British   adapt   dev   G11533   Male
G11533S3409.wav   British   adapt   dev   G11533   Male
G11533S3412.wav   British   adapt   dev   G11533   Male
G11533S3413.wav   British   adapt   dev   G11533   Male
G11533S3414.wav   British   adapt   dev   G11533   Male
G11533S3415.wav   British   adapt   dev   G11533   Male
G11533S3416.wav   British   adapt   dev   G11533   Male
G11533S3417.wav   British   adapt   dev   G11533   Male
G11533S3419.wav   British   adapt   dev   G11533   Male
G11533S3420.wav   British   adapt   dev   G11533   Male
G11533S4421.wav   British   adapt   dev   G11533   Male
G11533S4422.wav   British   adapt   dev   G11533   Male
G11533S4424.wav   British   adapt   dev   G11533   Male
G11533S4426.wav   British   adapt   dev   G11533   Male
G11533S4427.wav   British   adapt   dev   G11533   Male
G40216S1222.wav   British   adapt   dev   G40216   Female
G40216S1224.wav   British   adapt   dev   G40216   Female
G40216S1226.wav   British   adapt   dev   G40216   Female
G40216S1227.wav   British   adapt   dev   G40216   Female
G40216S1231.wav   British   adapt   dev   G40216   Female
G40216S1233.wav   British   adapt   dev   G40216   Female
G40216S1234.wav   British   adapt   dev   G40216   Female
G40216S1235.wav   British   adapt   dev   G40216   Female
G40216S1236.wav   British   adapt   dev   G40216   Female
G40216S1237.wav   British   adapt   dev   G40216   Female
G40216S1238.wav   British   adapt   dev   G40216   Female
G40216S1239.wav   British   adapt   dev   G40216   Female
G40216S1240.wav   British   adapt   dev   G40216   Female
G40216S1241.wav   British   adapt   dev   G40216   Female
G40216S1244.wav   British   adapt   dev   G40216   Female
G40216S1248.wav   British   adapt   dev   G40216   Female
G40216S1249.wav   British   adapt   dev   G40216   Female
G40216S1250.wav   British   adapt   dev   G40216   Female
G40216S1253.wav   British   adapt   dev   G40216   Female
G40216S1254.wav   British   adapt   dev   G40216   Female
G00086S1124.wav   Canadian   adapt   dev   G00086   Female
G00086S1125.wav   Canadian   adapt   dev   G00086   Female
G00086S1126.wav   Canadian   adapt   dev   G00086   Female
G00086S1127.wav   Canadian   adapt   dev   G00086   Female
G00086S1128.wav   Canadian   adapt   dev   G00086   Female
G00086S1129.wav   Canadian   adapt   dev   G00086   Female
G00086S1130.wav   Canadian   adapt   dev   G00086   Female
G00086S1131.wav   Canadian   adapt   dev   G00086   Female
G00086S1132.wav   Canadian   adapt   dev   G00086   Female
G00086S1133.wav   Canadian   adapt   dev   G00086   Female
G00086S1134.wav   Canadian   adapt   dev   G00086   Female
G00086S1135.wav   Canadian   adapt   dev   G00086   Female
G00086S1136.wav   Canadian   adapt   dev   G00086   Female
G00086S1137.wav   Canadian   adapt   dev   G00086   Female
G00086S1138.wav   Canadian   adapt   dev   G00086   Female
G00086S1139.wav   Canadian   adapt   dev   G00086   Female
G00086S1140.wav   Canadian   adapt   dev   G00086   Female
G00086S1141.wav   Canadian   adapt   dev   G00086   Female
G00086S1142.wav   Canadian   adapt   dev   G00086   Female
G00086S1143.wav   Canadian   adapt   dev   G00086   Female
G00086S1144.wav   Canadian   adapt   dev   G00086   Female
G00086S1145.wav   Canadian   adapt   dev   G00086   Female
G00086S1146.wav   Canadian   adapt   dev   G00086   Female
G00086S1147.wav   Canadian   adapt   dev   G00086   Female
G00086S1148.wav   Canadian   adapt   dev   G00086   Female
G00087S1141.wav   Canadian   adapt   dev   G00087   Female
G00087S1142.wav   Canadian   adapt   dev   G00087   Female
